,source,target,weight
6888,34648,34958,1
6889,34648,34961,1
6890,34648,35068,1
6891,34648,35121,1
6892,34648,35264,1
6893,34648,35266,1
6894,34648,35360,1
6895,34648,35376,1
6896,34648,35395,1
6897,34648,35478,1
6898,34648,35532,2
6899,34648,35629,1
6900,34648,35656,1
6901,34648,35915,1
6902,34648,35973,1
6903,34648,36001,1
6904,34648,36014,1
6905,34648,36377,1
6906,34648,36426,1
6907,34650,34733,1
6908,34650,34768,1
6909,34650,34955,2
6910,34650,35020,1
6911,34650,35102,1
6912,34650,35264,1
6913,34650,35279,1
6914,34650,35282,1
6915,34650,35384,1
6916,34650,35425,1
6917,34650,35445,1
6918,34650,35461,1
6919,34650,35489,1
6920,34650,35534,1
6921,34650,35588,1
6922,34650,35638,1
6923,34650,35707,1
6924,34650,35915,1
6925,34650,36248,1
6926,34650,36329,1
6927,34650,36425,1
6928,34650,36452,1
6929,34650,36488,2
6930,34654,34955,1
6931,34654,35009,1
6932,34654,35068,1
6933,34654,35143,1
6934,34654,35224,1
6935,34654,35264,1
6936,34654,35279,1
6937,34654,35282,1
6938,34654,35286,1
6939,34654,35369,1
6940,34654,35376,1
6941,34654,35380,1
6942,34654,35425,1
6943,34654,35445,1
6944,34654,35454,1
6945,34654,35461,1
6946,34654,35534,1
6947,34654,35915,1
6948,34654,36329,1
6949,34654,36425,1
6950,34654,36438,1
6951,34654,36488,1
6952,34664,34719,1
6953,34664,35170,1
6954,34664,35233,1
6955,34664,35250,1
6956,34664,35752,1
6957,34677,34735,1
6958,34677,34747,1
6959,34677,34757,1
6960,34677,34955,1
6961,34677,34959,1
6962,34677,35009,1
6963,34677,35264,1
6964,34677,35290,1
6965,34677,35350,1
6966,34677,35376,1
6967,34677,35404,1
6968,34677,35412,1
6969,34677,35416,1
6970,34677,35420,1
6971,34677,35450,1
6972,34677,35588,1
6973,34677,35897,1
6974,34677,36128,1
6975,34677,36404,1
6976,34677,36488,1
6977,34681,34750,2
6978,34681,34955,2
6979,34681,35029,1
6980,34681,35068,2
6981,34681,35145,2
6982,34681,35169,1
6983,34681,35246,1
6984,34681,35264,1
6985,34681,35358,1
6986,34681,35478,1
6987,34681,35517,1
6988,34681,35524,1
6989,34681,35532,1
6990,34681,35724,1
6991,34681,35963,1
6992,34681,36014,1
6993,34681,36426,1
6994,34681,36474,1
6995,34683,34713,1
6996,34683,34955,2
6997,34683,35162,1
6998,34683,35178,1
6999,34683,35240,1
7000,34683,35371,1
7001,34683,35436,1
7002,34683,35442,1
7003,34683,35449,1
7004,34683,35507,1
7005,34683,35694,1
7006,34683,35788,1
7007,34683,35792,1
7008,34683,36179,1
7009,34683,36241,1
7010,34683,36488,1
7011,34697,34713,1
7012,34697,34733,1
7013,34697,34960,1
7014,34697,35010,1
7015,34697,35029,1
7016,34697,35111,1
7017,34697,35173,1
7018,34697,35250,1
7019,34697,35251,1
7020,34697,35281,1
7021,34697,35376,1
7022,34697,35384,1
7023,34697,35502,1
7024,34697,35524,1
7025,34697,35783,1
7026,34697,35785,1
7027,34697,35978,1
7028,34700,34713,1
7029,34700,34955,1
7030,34700,34961,1
7031,34700,34990,1
7032,34700,35061,1
7033,34700,35102,1
7034,34700,35123,1
7035,34700,35133,1
7036,34700,35146,1
7037,34700,35232,1
7038,34700,35290,1
7039,34700,35384,1
7040,34700,35716,1
7041,34700,35991,1
7042,34700,36059,1
7043,34700,36320,1
7044,34713,34713,2
7045,34713,34719,4
7046,34713,34725,2
7047,34713,34728,2
7048,34713,34733,1
7049,34713,34742,1
7050,34713,34746,1
7051,34713,34747,1
7052,34713,34759,1
7053,34713,34763,1
7054,34713,34778,1
7055,34713,34779,1
7056,34713,34794,2
7057,34713,34887,1
7058,34713,34955,13
7059,34713,34956,1
7060,34713,34960,1
7061,34713,34961,2
7062,34713,34990,1
7063,34713,34992,1
7064,34713,35009,1
7065,34713,35010,2
7066,34713,35022,1
7067,34713,35029,1
7068,34713,35030,1
7069,34713,35036,1
7070,34713,35050,1
7071,34713,35061,1
7072,34713,35062,1
7073,34713,35074,2
7074,34713,35075,1
7075,34713,35082,2
7076,34713,35093,1
7077,34713,35098,1
7078,34713,35102,9
7079,34713,35111,2
7080,34713,35116,2
7081,34713,35123,2
7082,34713,35133,2
7083,34713,35143,1
7084,34713,35145,1
7085,34713,35146,1
7086,34713,35149,2
7087,34713,35152,1
7088,34713,35159,1
7089,34713,35169,1
7090,34713,35174,1
7091,34713,35175,1
7092,34713,35232,2
7093,34713,35236,2
7094,34713,35243,1
7095,34713,35245,5
7096,34713,35250,4
7097,34713,35251,1
7098,34713,35259,2
7099,34713,35261,1
7100,34713,35264,3
7101,34713,35281,1
7102,34713,35282,1
7103,34713,35289,1
7104,34713,35290,1
7105,34713,35293,1
7106,34713,35300,1
7107,34713,35330,1
7108,34713,35350,1
7109,34713,35359,1
7110,34713,35365,1
7111,34713,35368,1
7112,34713,35369,3
7113,34713,35376,10
7114,34713,35377,2
7115,34713,35380,2
7116,34713,35384,2
7117,34713,35392,1
7118,34713,35404,7
7119,34713,35407,1
7120,34713,35412,2
7121,34713,35414,1
7122,34713,35416,1
7123,34713,35449,3
7124,34713,35454,2
7125,34713,35458,2
7126,34713,35464,1
7127,34713,35465,1
7128,34713,35517,1
7129,34713,35524,2
7130,34713,35529,2
7131,34713,35534,1
7132,34713,35545,1
7133,34713,35546,1
7134,34713,35557,2
7135,34713,35588,2
7136,34713,35627,1
7137,34713,35629,2
7138,34713,35687,1
7139,34713,35716,2
7140,34713,35724,1
7141,34713,35733,1
7142,34713,35783,1
7143,34713,35785,1
7144,34713,35808,1
7145,34713,35836,1
7146,34713,35841,1
7147,34713,35873,1
7148,34713,35917,1
7149,34713,35931,1
7150,34713,35937,3
7151,34713,35940,1
7152,34713,35941,1
7153,34713,35946,1
7154,34713,35991,1
7155,34713,36050,1
7156,34713,36059,1
7157,34713,36061,1
7158,34713,36251,2
7159,34713,36266,2
7160,34713,36271,1
7161,34713,36281,1
7162,34713,36289,1
7163,34713,36307,1
7164,34713,36320,1
7165,34713,36352,1
7166,34713,36375,1
7167,34713,36383,2
7168,34713,36462,2
7169,34713,36482,1
7170,34713,36484,1
7171,34713,36515,1
7172,34717,34759,1
7173,34717,34761,1
7174,34717,35002,1
7175,34717,35410,1
7176,34718,34765,1
7177,34718,34955,4
7178,34718,35009,1
7179,34718,35029,1
7180,34718,35102,1
7181,34718,35133,1
7182,34718,35145,1
7183,34718,35228,1
7184,34718,35253,1
7185,34718,35267,1
7186,34718,35285,1
7187,34718,35376,1
7188,34718,35378,1
7189,34718,35404,1
7190,34718,35412,1
7191,34718,35420,1
7192,34718,35452,1
7193,34718,35460,1
7194,34718,35464,1
7195,34718,35557,1
7196,34718,35629,1
7197,34718,35912,1
7198,34718,35937,2
7199,34718,35941,1
7200,34718,36340,1
7201,34718,36356,1
7202,34719,34725,1
7203,34719,34728,1
7204,34719,34760,1
7205,34719,34765,1
7206,34719,34802,1
7207,34719,34887,1
7208,34719,34955,5
7209,34719,34978,1
7210,34719,35009,1
7211,34719,35010,1
7212,34719,35029,1
7213,34719,35061,1
7214,34719,35068,1
7215,34719,35078,1
7216,34719,35102,4
7217,34719,35133,2
7218,34719,35146,1
7219,34719,35161,1
7220,34719,35171,1
7221,34719,35172,1
7222,34719,35178,1
7223,34719,35209,1
7224,34719,35213,1
7225,34719,35236,1
7226,34719,35240,1
7227,34719,35250,1
7228,34719,35259,1
7229,34719,35261,1
7230,34719,35264,2
7231,34719,35273,1
7232,34719,35282,1
7233,34719,35285,1
7234,34719,35290,1
7235,34719,35297,1
7236,34719,35325,1
7237,34719,35358,1
7238,34719,35359,1
7239,34719,35362,1
7240,34719,35369,1
7241,34719,35376,2
7242,34719,35380,3
7243,34719,35384,2
7244,34719,35385,1
7245,34719,35404,3
7246,34719,35407,1
7247,34719,35410,1
7248,34719,35412,1
7249,34719,35422,1
7250,34719,35427,1
7251,34719,35447,1
7252,34719,35450,1
7253,34719,35452,1
7254,34719,35464,2
7255,34719,35483,1
7256,34719,35488,1
7257,34719,35514,1
7258,34719,35524,1
7259,34719,35534,1
7260,34719,35588,2
7261,34719,35645,1
7262,34719,35716,1
7263,34719,35749,1
7264,34719,35781,1
7265,34719,35788,1
7266,34719,35841,1
7267,34719,35918,1
7268,34719,35936,1
7269,34719,35937,2
7270,34719,35941,2
7271,34719,35959,1
7272,34719,35964,1
7273,34719,36059,1
7274,34719,36061,1
7275,34719,36266,1
7276,34719,36279,1
7277,34719,36281,1
7278,34719,36328,1
7279,34719,36446,1
7280,34719,36459,2
7281,34719,36462,1
7282,34719,36484,1
7283,34719,36488,1
7284,34719,36519,1
7285,34720,34955,1
7286,34720,35170,1
7287,34720,35243,1
7288,34720,35289,1
7289,34720,35376,1
7290,34720,35381,1
7291,34720,35545,1
7292,34720,35588,1
7293,34720,35629,1
7294,34720,35687,1
7295,34720,35836,1
7296,34720,36061,1
7297,34724,34737,1
7298,34724,34741,1
7299,34724,34955,1
7300,34724,35172,1
7301,34724,35282,1
7302,34724,35289,1
7303,34724,35424,1
7304,34724,35545,1
7305,34724,35548,1
7306,34724,35588,1
7307,34724,35629,1
7308,34724,35836,1
7309,34724,35937,1
7310,34724,36061,1
7311,34724,36319,1
7312,34724,36430,1
7313,34725,34725,1
7314,34725,34742,1
7315,34725,34794,1
7316,34725,34955,3
7317,34725,34998,1
7318,34725,35002,1
7319,34725,35068,1
7320,34725,35082,1
7321,34725,35102,1
7322,34725,35132,1
7323,34725,35145,1
7324,34725,35236,1
7325,34725,35245,1
7326,34725,35283,1
7327,34725,35368,1
7328,34725,35376,1
7329,34725,35404,1
7330,34725,35416,1
7331,34725,35786,1
7332,34725,35875,1
7333,34725,36327,1
7334,34725,36383,1
7335,34725,36462,1
7336,34725,36482,1
7337,34727,34750,1
7338,34727,34955,1
7339,34727,35029,1
7340,34727,35068,1
7341,34727,35145,2
7342,34727,35169,1
7343,34727,35246,1
7344,34727,35358,1
7345,34727,35517,1
7346,34727,35524,1
7347,34727,35724,1
7348,34727,35963,1
7349,34727,36474,1
7350,34728,34733,1
7351,34728,34794,1
7352,34728,34887,1
7353,34728,34955,2
7354,34728,34960,1
7355,34728,35010,1
7356,34728,35029,1
7357,34728,35082,1
7358,34728,35093,1
7359,34728,35098,1
7360,34728,35102,1
7361,34728,35111,1
7362,34728,35168,1
7363,34728,35245,1
7364,34728,35250,2
7365,34728,35251,1
7366,34728,35281,1
7367,34728,35330,1
7368,34728,35358,1
7369,34728,35368,1
7370,34728,35376,5
7371,34728,35392,1
7372,34728,35407,1
7373,34728,35514,1
7374,34728,35524,2
7375,34728,35645,1
7376,34728,35783,1
7377,34728,35785,1
7378,34728,35923,1
7379,34728,36383,1
7380,34728,36459,1
7381,34728,36482,1
7382,34733,34741,1
7383,34733,34779,1
7384,34733,34955,1
7385,34733,35131,1
7386,34733,35245,1
7387,34733,35359,1
7388,34733,35376,2
7389,34733,35380,1
7390,34733,35412,1
7391,34733,35534,1
7392,34733,35841,1
7393,34733,35937,1
7394,34733,36422,1
7395,34733,36484,1
7396,34735,34802,1
7397,34735,34887,1
7398,34735,34955,2
7399,34735,34957,1
7400,34735,35079,1
7401,34735,35093,1
7402,34735,35102,1
7403,34735,35172,1
7404,34735,35180,1
7405,34735,35245,1
7406,34735,35246,1
7407,34735,35250,1
7408,34735,35279,1
7409,34735,35297,1
7410,34735,35330,2
7411,34735,35376,2
7412,34735,35392,1
7413,34735,35407,1
7414,34735,35500,1
7415,34735,35524,1
7416,34735,35565,1
7417,34735,35588,1
7418,34735,35627,1
7419,34735,35629,1
7420,34735,35635,1
7421,34735,35716,1
7422,34735,35978,1
7423,34735,36311,1
7424,34735,36375,1
7425,34737,35062,1
7426,34737,36417,1
7427,34741,34763,1
7428,34741,35080,1
7429,34741,35248,1
7430,34741,35376,2
7431,34741,35483,1
7432,34741,35489,1
7433,34741,35707,1
7434,34741,36248,1
7435,34741,36257,1
7436,34741,36415,1
7437,34742,34759,1
7438,34742,34761,1
7439,34742,34778,1
7440,34742,34955,5
7441,34742,35082,1
7442,34742,35102,3
7443,34742,35111,1
7444,34742,35145,1
7445,34742,35162,1
7446,34742,35170,1
7447,34742,35172,1
7448,34742,35178,1
7449,34742,35181,1
7450,34742,35209,1
7451,34742,35232,1
7452,34742,35236,1
7453,34742,35240,1
7454,34742,35274,1
7455,34742,35371,1
7456,34742,35376,1
7457,34742,35388,1
7458,34742,35404,1
7459,34742,35410,1
7460,34742,35416,1
7461,34742,35436,1
7462,34742,35442,1
7463,34742,35449,1
7464,34742,35506,1
7465,34742,35507,1
7466,34742,35638,1
7467,34742,35694,1
7468,34742,35740,1
7469,34742,35749,1
7470,34742,35788,1
7471,34742,35792,1
7472,34742,35875,1
7473,34742,36179,1
7474,34742,36241,1
7475,34742,36378,1
7476,34742,36462,1
7477,34742,36488,1
7478,34745,34759,1
7479,34745,34761,1
7480,34745,35172,1
7481,34745,35410,1
7482,34745,35638,1
7483,34745,35740,1
7484,34745,35875,1
7485,34746,34887,1
7486,34746,34955,2
7487,34746,35064,1
7488,34746,35093,1
7489,34746,35168,2
7490,34746,35169,1
7491,34746,35172,1
7492,34746,35285,1
7493,34746,35295,1
7494,34746,35330,1
7495,34746,35358,1
7496,34746,35376,1
7497,34746,35392,1
7498,34746,35412,1
7499,34746,35546,1
7500,34746,35588,1
7501,34746,35638,1
7502,34746,35875,1
7503,34746,36319,1
7504,34746,36431,1
7505,34747,34955,1
7506,34747,34978,1
7507,34747,35009,1
7508,34747,35010,1
7509,34747,35068,1
7510,34747,35079,1
7511,34747,35102,1
7512,34747,35161,1
7513,34747,35178,1
7514,34747,35240,1
7515,34747,35246,1
7516,34747,35261,1
7517,34747,35264,1
7518,34747,35273,1
7519,34747,35279,1
7520,34747,35282,1
7521,34747,35297,1
7522,34747,35325,1
7523,34747,35330,1
7524,34747,35369,1
7525,34747,35380,1
7526,34747,35384,1
7527,34747,35385,1
7528,34747,35410,1
7529,34747,35427,1
7530,34747,35450,1
7531,34747,35500,1
7532,34747,35565,1
7533,34747,35588,1
7534,34747,35629,1
7535,34747,35716,1
7536,34747,35749,1
7537,34747,35781,1
7538,34747,35918,1
7539,34747,35936,1
7540,34747,35964,1
7541,34747,36061,1
7542,34747,36311,1
7543,34747,36328,1
7544,34747,36446,1
7545,34748,34955,1
7546,34748,35228,1
7547,34748,35267,1
7548,34748,35378,1
7549,34748,35412,1
7550,34748,35420,1
7551,34748,35460,1
7552,34748,35557,1
7553,34748,35912,1
7554,34748,35937,1
7555,34748,36356,1
7556,34750,34955,4
7557,34750,34969,1
7558,34750,35009,2
7559,34750,35050,1
7560,34750,35078,1
7561,34750,35143,1
7562,34750,35157,1
7563,34750,35168,1
7564,34750,35172,1
7565,34750,35209,1
7566,34750,35245,1
7567,34750,35248,1
7568,34750,35250,2
7569,34750,35259,1
7570,34750,35264,2
7571,34750,35369,1
7572,34750,35376,1
7573,34750,35377,1
7574,34750,35380,1
7575,34750,35384,1
7576,34750,35393,1
7577,34750,35418,1
7578,34750,35424,1
7579,34750,35442,1
7580,34750,35497,1
7581,34750,35716,2
7582,34750,35776,1
7583,34750,35917,1
7584,34750,35931,1
7585,34750,35940,1
7586,34750,36030,1
7587,34750,36271,1
7588,34750,36277,1
7589,34750,36281,1
7590,34750,36336,1
7591,34750,36352,1
7592,34750,36404,1
7593,34750,36519,1
7594,34751,34955,2
7595,34751,35009,1
7596,34751,35068,1
7597,34751,35162,1
7598,34751,35168,1
7599,34751,35251,1
7600,34751,35257,1
7601,34751,35350,1
7602,34751,35376,1
7603,34751,35412,1
7604,34751,35416,1
7605,34751,35450,1
7606,34751,35455,1
7607,34751,35588,2
7608,34751,35777,1
7609,34751,36000,1
7610,34751,36128,1
7611,34751,36426,1
7612,34757,34955,1
7613,34757,35079,1
7614,34757,35246,1
7615,34757,35279,1
7616,34757,35330,1
7617,34757,35376,1
7618,34757,35500,1
7619,34757,35565,1
7620,34757,35629,1
7621,34757,35716,1
7622,34757,36311,1
7623,34757,36329,1
7624,34759,34955,1
7625,34759,34988,1
7626,34759,35102,1
7627,34759,35242,1
7628,34759,35245,1
7629,34759,35246,1
7630,34759,35380,1
7631,34759,35404,1
7632,34759,35442,1
7633,34759,35449,1
7634,34759,35686,1
7635,34759,35797,1
7636,34759,36410,1
7637,34759,36415,1
7638,34760,35028,1
7639,34760,35213,1
7640,34760,35285,1
7641,34760,35350,1
7642,34760,35376,1
7643,34760,35442,1
7644,34760,35478,1
7645,34760,35481,1
7646,34760,35710,1
7647,34760,35957,1
7648,34760,36001,1
7649,34760,36429,1
7650,34760,36449,1
7651,34760,36471,1
7652,34760,36476,1
7653,34761,34988,1
7654,34761,35102,1
7655,34761,35242,1
7656,34761,35404,1
7657,34761,35449,1
7658,34761,36415,1
7659,34762,34778,1
7660,34762,34955,1
7661,34762,35082,1
7662,34762,35102,1
7663,34762,35111,1
7664,34762,35232,1
7665,34762,35376,1
7666,34762,35388,1
7667,34763,34887,1
7668,34763,34955,1
7669,34763,34961,1
7670,34763,34990,1
7671,34763,35061,1
7672,34763,35093,1
7673,34763,35102,2
7674,34763,35123,1
7675,34763,35133,1
7676,34763,35146,1
7677,34763,35172,1
7678,34763,35232,1
7679,34763,35245,1
7680,34763,35250,1
7681,34763,35282,1
7682,34763,35290,1
7683,34763,35330,1
7684,34763,35376,1
7685,34763,35384,1
7686,34763,35392,1
7687,34763,35407,1
7688,34763,35524,1
7689,34763,35548,1
7690,34763,35716,1
7691,34763,35937,1
7692,34763,35991,1
7693,34763,36059,1
7694,34763,36320,1
7695,34765,34890,1
7696,34765,35203,1
7697,34765,35271,1
7698,34765,35285,1
7699,34765,35369,1
7700,34765,35376,1
7701,34765,36421,1
7702,34765,36486,1
7703,34768,34955,1
7704,34768,35178,1
7705,34768,35213,1
7706,34768,35266,1
7707,34768,35289,1
7708,34768,35360,1
7709,34768,35376,2
7710,34768,35395,1
7711,34768,35478,2
7712,34768,35481,1
7713,34768,35530,1
7714,34768,35532,1
7715,34768,35629,1
7716,34768,35656,1
7717,34768,35710,1
7718,34768,35973,1
7719,34768,36001,2
7720,34768,36134,1
7721,34768,36449,1
7722,34768,36471,1
7723,34768,36488,1
7724,34768,36502,1
7725,34775,35248,1
7726,34775,35418,1
7727,34776,35266,1
7728,34776,35360,1
7729,34776,35376,1
7730,34776,35395,1
7731,34776,35473,1
7732,34776,35532,1
7733,34776,35629,1
7734,34776,35656,1
7735,34776,35973,1
7736,34776,36001,1
7737,34776,36134,1
7738,34776,36307,1
7739,34778,34955,1
7740,34778,34989,1
7741,34778,35003,1
7742,34778,35052,1
7743,34778,35087,1
7744,34778,35161,1
7745,34778,35234,1
7746,34778,35286,1
7747,34778,35330,1
7748,34778,35368,1
7749,34778,35376,1
7750,34778,35442,1
7751,34778,35724,1
7752,34778,36421,1
7753,34778,36477,1
7754,34779,34955,1
7755,34779,34960,1
7756,34779,35010,1
7757,34779,35029,1
7758,34779,35111,1
7759,34779,35130,1
7760,34779,35132,1
7761,34779,35133,1
7762,34779,35161,1
7763,34779,35173,1
7764,34779,35209,1
7765,34779,35250,1
7766,34779,35251,1
7767,34779,35281,1
7768,34779,35376,2
7769,34779,35384,1
7770,34779,35404,1
7771,34779,35484,1
7772,34779,35502,1
7773,34779,35524,1
7774,34779,35783,1
7775,34779,35785,2
7776,34779,35978,1
7777,34786,34955,1
7778,34786,35162,1
7779,34786,35376,1
7780,34786,35384,2
7781,34786,35447,1
7782,34786,35460,1
7783,34786,35588,1
7784,34786,36404,1
7785,34786,36457,1
7786,34786,36471,1
7787,34794,34955,2
7788,34794,35102,1
7789,34794,35172,1
7790,34794,35236,1
7791,34794,35285,1
7792,34794,35359,1
7793,34794,35380,1
7794,34794,35381,1
7795,34794,35404,1
7796,34794,35412,1
7797,34794,35441,1
7798,34794,35442,1
7799,34794,35464,1
7800,34794,35686,1
7801,34794,35797,1
7802,34794,35841,1
7803,34794,35937,1
7804,34794,36281,1
7805,34794,36462,1
7806,34794,36484,1
7807,34802,34955,2
7808,34802,34968,1
7809,34802,34982,1
7810,34802,35002,1
7811,34802,35140,1
7812,34802,35170,1
7813,34802,35172,1
7814,34802,35233,1
7815,34802,35250,2
7816,34802,35264,1
7817,34802,35277,1
7818,34802,35286,1
7819,34802,35289,1
7820,34802,35376,1
7821,34802,35384,1
7822,34802,35436,1
7823,34802,35482,1
7824,34802,35545,1
7825,34802,35638,1
7826,34802,35752,1
7827,34802,35955,1
7828,34802,36313,1
7829,34802,36425,1
7830,34803,35376,1
7831,34803,35381,1
7832,34887,34955,2
7833,34887,34990,1
7834,34887,35009,1
7835,34887,35010,1
7836,34887,35102,1
7837,34887,35130,1
7838,34887,35132,1
7839,34887,35133,1
7840,34887,35161,1
7841,34887,35164,1
7842,34887,35168,1
7843,34887,35169,1
7844,34887,35170,1
7845,34887,35172,1
7846,34887,35209,1
7847,34887,35233,1
7848,34887,35245,1
7849,34887,35250,1
7850,34887,35261,1
7851,34887,35264,2
7852,34887,35279,1
7853,34887,35376,2
7854,34887,35384,2
7855,34887,35395,1
7856,34887,35404,2
7857,34887,35412,1
7858,34887,35449,1
7859,34887,35465,1
7860,34887,35484,1
7861,34887,35524,1
7862,34887,35534,1
7863,34887,35588,2
7864,34887,35752,1
7865,34887,35785,1
7866,34887,35808,1
7867,34887,35851,1
7868,34887,36050,1
7869,34887,36463,1
7870,34887,36469,1
7871,34887,36516,1
7872,34890,34955,1
7873,34890,35029,1
7874,34890,35098,1
7875,34890,35168,1
7876,34890,35285,1
7877,34890,35376,2
7878,34890,35452,1
7879,34890,35923,1
7880,34955,34955,28
7881,34955,34956,1
7882,34955,34959,1
7883,34955,34960,1
7884,34955,34961,3
7885,34955,34968,2
7886,34955,34975,1
7887,34955,34979,2
7888,34955,34984,1
7889,34955,34989,1
7890,34955,34990,3
7891,34955,34998,1
7892,34955,35002,3
7893,34955,35003,3
7894,34955,35004,1
7895,34955,35009,9
7896,34955,35010,6
7897,34955,35020,1
7898,34955,35022,1
7899,34955,35026,2
7900,34955,35029,3
7901,34955,35030,3
7902,34955,35034,1
7903,34955,35036,2
7904,34955,35038,1
7905,34955,35050,3
7906,34955,35052,1
7907,34955,35061,3
7908,34955,35064,2
7909,34955,35067,1
7910,34955,35068,6
7911,34955,35074,3
7912,34955,35075,2
7913,34955,35078,1
7914,34955,35079,1
7915,34955,35080,1
7916,34955,35082,2
7917,34955,35084,1
7918,34955,35087,3
7919,34955,35092,2
7920,34955,35093,1
7921,34955,35096,1
7922,34955,35098,2
7923,34955,35102,14
7924,34955,35111,2
7925,34955,35116,1
7926,34955,35123,5
7927,34955,35131,1
7928,34955,35132,2
7929,34955,35133,4
7930,34955,35136,1
7931,34955,35140,2
7932,34955,35143,3
7933,34955,35145,5
7934,34955,35146,1
7935,34955,35149,1
7936,34955,35157,1
7937,34955,35161,1
7938,34955,35162,2
7939,34955,35164,1
7940,34955,35168,4
7941,34955,35169,2
7942,34955,35171,1
7943,34955,35172,3
7944,34955,35173,1
7945,34955,35174,1
7946,34955,35178,8
7947,34955,35203,2
7948,34955,35207,1
7949,34955,35209,2
7950,34955,35213,1
7951,34955,35228,2
7952,34955,35232,4
7953,34955,35234,1
7954,34955,35236,2
7955,34955,35237,1
7956,34955,35238,1
7957,34955,35240,4
7958,34955,35243,1
7959,34955,35245,4
7960,34955,35246,3
7961,34955,35250,1
7962,34955,35251,2
7963,34955,35253,2
7964,34955,35257,1
7965,34955,35259,2
7966,34955,35261,2
7967,34955,35264,19
7968,34955,35267,3
7969,34955,35271,2
7970,34955,35273,1
7971,34955,35277,1
7972,34955,35279,7
7973,34955,35281,1
7974,34955,35282,3
7975,34955,35283,5
7976,34955,35285,2
7977,34955,35286,3
7978,34955,35289,3
7979,34955,35290,4
7980,34955,35293,1
7981,34955,35295,2
7982,34955,35305,1
7983,34955,35325,2
7984,34955,35330,3
